ticker,name,status,has_ai_disclosure,total_ai_mentions,cat_core_ai,cat_ai_tech,cat_ai_risk,cat_ai_infra,cat_ai_regulation,cat_mit4_malicious,cat_mit5_human,cat_mit6_socio,cat_mit6_environ,cat_mit7_safety,kw_nvidia,kw_data_center,kw_gpu,kw_sustainability,kw_compute,kw_ai_model,kw_misuse,kw_generative_ai,kw_llm,kw_bias,kw_ai_system,kw_algorithm,kw_ai_regulation,kw_eu_ai_act,kw_disinformation,kw_misinformation,kw_automation,kw_artificial_intelligence,kw_autonomous,kw_cyberattack,kw_manipulation,kw_machine_learning,kw_large_language_model,kw_carbon_footprint,kw_environmental_impact,kw_robotics,kw_uncontrollable,kw_misalignment,kw_explainability,kw_predictive_analytics,kw_energy_consumption,kw_labor_disruption,kw_responsible_ai,kw_ai_governance,kw_ai_agent,kw_natural_language_processing,kw_training_data,kw_agentic,kw_adversarial,kw_algorithmic_accountability,kw_dual-use,kw_overreliance,kw_computer_vision,kw_monopol,kw_human_oversight,kw_neural_network,kw_hallucination,kw_nlp,kw_over-reliance,kw_ai_legislation,kw_ai_ethics,kw_jailbreak
WM,WASTE MANAGEMENT INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAM,Brookfield Asset Management Ltd.,analyzed,True,73,3,0,0,4,0,1,0,0,65,0,,1.0,,64.0,3.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNPS,SYNOPSYS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APO,"Apollo Global Management, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,UNITED PARCEL SERVICE INC,analyzed,True,15,2,1,0,1,0,3,0,0,8,0,,,,6.0,1.0,,3.0,,1.0,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,AMERICAN TOWER CORP /MA/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRH,CRH PUBLIC LTD CO,analyzed,True,5,0,0,0,0,0,0,1,0,4,0,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNC,"PNC FINANCIAL SERVICES GROUP, INC.",analyzed,True,2,0,0,0,0,0,0,1,0,1,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHW,SHERWIN WILLIAMS CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,NORTHROP GRUMMAN CORP /DE/,analyzed,True,11,2,0,0,0,0,3,0,0,5,1,,,,4.0,,,3.0,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
MAR,MARRIOTT INTERNATIONAL INC /MD/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELV,"Elevance Health, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWM,Howmet Aerospace Inc.,analyzed,True,9,1,0,0,1,0,6,0,0,1,0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY,O REILLY AUTOMOTIVE INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABNB,"Airbnb, Inc.",analyzed,True,13,7,2,1,0,0,0,0,0,3,0,,,,3.0,,,,,,1.0,,2.0,,,,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGN,"REGENERON PHARMACEUTICALS, INC.",analyzed,True,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAU,ISHARES GOLD TRUST,analyzed,True,3,0,0,1,1,0,0,1,0,0,0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GM,General Motors Co,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMR,EMERSON ELECTRIC CO,analyzed,True,1,0,0,0,0,0,0,0,0,1,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,Aon plc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCL,ROYAL CARIBBEAN CRUISES LTD,analyzed,True,7,1,0,0,1,0,0,0,0,5,0,,,,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLW,CORNING INC /NY,analyzed,True,6,2,0,0,1,0,3,0,0,0,0,,,,,1.0,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTAS,CINTAS CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITW,ILLINOIS TOOL WORKS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JCI,Johnson Controls International plc,analyzed,True,17,8,0,1,2,0,1,0,1,4,0,,1.0,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,,4.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
SNOW,Snowflake Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECL,ECOLAB INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBD,"Warner Bros. Discovery, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQIX,EQUINIX INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,Cigna Group,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMB,"WILLIAMS COMPANIES, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDG,TransDigm Group INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRVL,"Marvell Technology, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COIN,"Coinbase Global, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNST,Monster Beverage Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,"Cloudflare, Inc.",analyzed,True,19,6,0,0,8,0,0,0,0,5,0,,2.0,2.0,5.0,4.0,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMI,CUMMINS INC,analyzed,True,21,12,0,0,1,0,0,0,0,8,0,,,,8.0,1.0,,,,,,,,,,,,,11.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLZ,"Mondelez International, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPD,ENTERPRISE PRODUCTS PARTNERS L.P.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSX,CSX CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP,CANADIAN PACIFIC KANSAS CITY LTD/CN,analyzed,True,43,0,0,0,0,0,1,0,0,42,0,,,,39.0,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPG,SIMON PROPERTY GROUP INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCX,FREEPORT-MCMORAN INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL,TE Connectivity plc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDX,FEDEX CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COR,"Cencora, Inc.",analyzed,True,14,3,1,0,3,0,6,0,1,0,0,,2.0,,,1.0,,2.0,1.0,2.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
RSG,"REPUBLIC SERVICES, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLT,Hilton Worldwide Holdings Inc.,analyzed,True,19,9,1,1,4,0,0,0,1,3,0,,1.0,,2.0,3.0,,,1.0,2.0,1.0,,,,,,,1.0,5.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
AJG,Arthur J. Gallagher & Co.,analyzed,True,1,0,0,0,0,0,0,0,0,1,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PWR,"QUANTA SERVICES, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRV,"TRAVELERS COMPANIES, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADSK,"Autodesk, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,COLGATE PALMOLIVE CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,"Fortinet, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STX,Seagate Technology Holdings plc,analyzed,True,50,12,5,0,32,0,0,0,0,1,0,,20.0,,1.0,12.0,,,5.0,,,,1.0,,,,,1.0,2.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBLX,Roblox Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRT,Vertiv Holdings Co,analyzed,True,38,7,3,0,18,0,1,0,1,8,0,,16.0,,,2.0,,1.0,,3.0,,,,,,,,2.0,4.0,,,,,,2.0,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
AEP,AMERICAN ELECTRIC POWER CO INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSI,"Motorola Solutions, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDC,WESTERN DIGITAL CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDAY,"Workday, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMI,"KINDER MORGAN, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROST,"ROSS STORES, INC.",analyzed,True,13,1,0,0,7,0,4,0,0,1,0,,,,1.0,7.0,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOG,EOG RESOURCES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,SLB LIMITED/NV,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPL,"PayPal Holdings, Inc.",analyzed,True,40,20,2,1,5,0,6,0,0,6,0,,3.0,,5.0,2.0,,,1.0,13.0,,1.0,2.0,,,,,,3.0,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFL,AFLAC INC,analyzed,True,9,4,0,0,2,0,1,0,0,2,0,,,,2.0,2.0,,,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCAR,PACCAR INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,SEMPRA,analyzed,True,1,0,0,0,0,0,0,0,0,1,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VST,Vistra Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDX,BECTON DICKINSON & CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXPI,NXP Semiconductors N.V.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZO,AUTOZONE INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,Energy Transfer LP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARES,Ares Management Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPC,Marathon Petroleum Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDXX,IDEXX LABORATORIES INC /DE,analyzed,True,32,15,5,2,1,0,3,1,0,5,0,,,,3.0,,1.0,,,,1.0,,2.0,,,,,3.0,7.0,,2.0,,6.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
MPLX,MPLX LP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,FORD MOTOR CO,analyzed,True,27,3,10,0,0,0,2,0,0,10,2,,,,6.0,,,2.0,,2.0,,,,,,,,1.0,1.0,9.0,,,,,2.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
MET,METLIFE INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL,ALLSTATE CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,"Air Products & Chemicals, Inc.",analyzed,True,9,2,1,0,3,0,1,0,0,2,0,,,,1.0,3.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLR,"DIGITAL REALTY TRUST, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAQ,"NASDAQ, INC.",analyzed,True,45,6,3,3,6,0,1,0,0,26,0,,3.0,,24.0,3.0,,,2.0,,,1.0,,,,,,1.0,,1.0,,,3.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
O,REALTY INCOME CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,"UNITED RENTALS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTS,Zoetis Inc.,analyzed,True,6,0,0,0,0,0,1,0,0,5,0,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,VALERO ENERGY CORP/TX,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNY,"ALNYLAM PHARMACEUTICALS, INC.",analyzed,True,15,9,0,2,3,0,0,0,0,1,0,,,,1.0,3.0,,,,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDOG,"Datadog, Inc.",analyzed,True,23,15,0,0,6,0,2,0,0,0,0,,2.0,,,4.0,,2.0,1.0,1.0,,,,,,,,,7.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA,ELECTRONIC ARTS INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,"DOMINION ENERGY, INC",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWW,"W.W. GRAINGER, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBTC,Grayscale Bitcoin Trust ETF,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EW,Edwards Lifesciences Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMG,CHIPOTLE MEXICAN GRILL INC,analyzed,True,25,3,1,1,1,0,4,0,0,15,0,,,,15.0,1.0,,,,,1.0,,,,,,,1.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAST,FASTENAL CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSA,Public Storage,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROP,ROPER TECHNOLOGIES INC,analyzed,True,18,2,1,1,1,1,5,0,0,7,0,,1.0,,7.0,,,,,,1.0,,1.0,,1.0,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBRE,"CBRE GROUP, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAH,CARDINAL HEALTH INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIG,"AMERICAN INTERNATIONAL GROUP, INC.",analyzed,True,14,7,2,0,1,0,3,0,0,1,0,,,,1.0,1.0,,1.0,,,,,2.0,,,,,,6.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMO,IMPERIAL OIL LTD,analyzed,True,15,1,6,0,3,0,0,0,0,5,0,,,,3.0,3.0,,,,,,,,,,,,1.0,1.0,5.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPNG,"Coupang, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,AMERIPRISE FINANCIAL INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,AMETEK INC/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKE,ONEOK INC /NEW/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKR,Baker Hughes Co,analyzed,True,15,2,0,0,1,0,2,0,1,9,0,,,,7.0,1.0,,,,,,,,,,,,,2.0,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
DAL,"DELTA AIR LINES, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHI,HORTON D R INC /DE/,analyzed,True,10,5,0,0,1,0,0,0,0,4,0,,,,4.0,1.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROK,"ROCKWELL AUTOMATION, INC",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANG,"Diamondback Energy, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPWR,MONOLITHIC POWER SYSTEMS INC,analyzed,True,9,1,0,1,0,0,5,0,0,1,1,,,,,,,2.0,,,1.0,,,,,,,,1.0,,3.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
CARR,CARRIER GLOBAL Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FERG,Ferguson Enterprises Inc. /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVA,"Corteva, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVS,LAS VEGAS SANDS CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXON,"AXON ENTERPRISE, INC.",analyzed,True,35,15,2,3,4,0,5,0,0,5,1,,4.0,,5.0,,6.0,3.0,4.0,,2.0,3.0,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XEL,XCEL ENERGY INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCN,"Waste Connections, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICO,FAIR ISAAC CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGT,TARGET CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXC,EXELON CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEI,HEICO CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAM,Atlassian Corp,analyzed,True,8,1,0,0,5,0,1,0,0,0,1,,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
MSCI,MSCI Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
