name,sector,country,founded,tags
AI Company 408,AI & Machine Learning,USA,2013,"['AI', 'software']"
AI Company 409,AI & Machine Learning,USA,2014,"['AI', 'software']"
AI Company 410,AI & Machine Learning,USA,2015,"['AI', 'software']"
AI Company 411,AI & Machine Learning,USA,2016,"['AI', 'software']"
AI Company 412,AI & Machine Learning,USA,2017,"['AI', 'software']"
AI Company 413,AI & Machine Learning,USA,2018,"['AI', 'software']"
AI Company 414,AI & Machine Learning,USA,2019,"['AI', 'software']"
AI Company 415,AI & Machine Learning,USA,2020,"['AI', 'software']"
AI Company 416,AI & Machine Learning,USA,2021,"['AI', 'software']"
AI Company 417,AI & Machine Learning,USA,2022,"['AI', 'software']"
AI Company 418,AI & Machine Learning,USA,2023,"['AI', 'software']"
AI Company 419,AI & Machine Learning,USA,2024,"['AI', 'software']"
AI Company 420,AI & Machine Learning,USA,2010,"['AI', 'software']"
AI Company 421,AI & Machine Learning,USA,2011,"['AI', 'software']"
AI Company 422,AI & Machine Learning,USA,2012,"['AI', 'software']"
AI Company 423,AI & Machine Learning,USA,2013,"['AI', 'software']"
AI Company 424,AI & Machine Learning,USA,2014,"['AI', 'software']"
AI Company 425,AI & Machine Learning,USA,2015,"['AI', 'software']"
AI Company 426,AI & Machine Learning,USA,2016,"['AI', 'software']"
AI Company 427,AI & Machine Learning,USA,2017,"['AI', 'software']"
AI Company 428,AI & Machine Learning,USA,2018,"['AI', 'software']"
AI Company 429,AI & Machine Learning,USA,2019,"['AI', 'software']"
AI Company 430,AI & Machine Learning,USA,2020,"['AI', 'software']"
AI Company 431,AI & Machine Learning,USA,2021,"['AI', 'software']"
AI Company 432,AI & Machine Learning,USA,2022,"['AI', 'software']"
AI Company 433,AI & Machine Learning,USA,2023,"['AI', 'software']"
AI Company 434,AI & Machine Learning,USA,2024,"['AI', 'software']"
AI Company 435,AI & Machine Learning,USA,2010,"['AI', 'software']"
AI Company 436,AI & Machine Learning,USA,2011,"['AI', 'software']"
AI Company 437,AI & Machine Learning,USA,2012,"['AI', 'software']"
AI Company 438,AI & Machine Learning,USA,2013,"['AI', 'software']"
AI Company 439,AI & Machine Learning,USA,2014,"['AI', 'software']"
AI Company 440,AI & Machine Learning,USA,2015,"['AI', 'software']"
AI Company 441,AI & Machine Learning,USA,2016,"['AI', 'software']"
AI Company 442,AI & Machine Learning,USA,2017,"['AI', 'software']"
AI Company 443,AI & Machine Learning,USA,2018,"['AI', 'software']"
AI Company 444,AI & Machine Learning,USA,2019,"['AI', 'software']"
AI Company 445,AI & Machine Learning,USA,2020,"['AI', 'software']"
AI Company 446,AI & Machine Learning,USA,2021,"['AI', 'software']"
AI Company 447,AI & Machine Learning,USA,2022,"['AI', 'software']"
AI Company 448,AI & Machine Learning,USA,2023,"['AI', 'software']"
AI Company 449,AI & Machine Learning,USA,2024,"['AI', 'software']"
AI Company 450,AI & Machine Learning,USA,2010,"['AI', 'software']"
AI Company 451,AI & Machine Learning,USA,2011,"['AI', 'software']"
AI Company 452,AI & Machine Learning,USA,2012,"['AI', 'software']"
AI Company 453,AI & Machine Learning,USA,2013,"['AI', 'software']"
AI Company 454,AI & Machine Learning,USA,2014,"['AI', 'software']"
AI Company 455,AI & Machine Learning,USA,2015,"['AI', 'software']"
AI Company 456,AI & Machine Learning,USA,2016,"['AI', 'software']"
AI Company 457,AI & Machine Learning,USA,2017,"['AI', 'software']"
AI Company 458,AI & Machine Learning,USA,2018,"['AI', 'software']"
AI Company 459,AI & Machine Learning,USA,2019,"['AI', 'software']"
AI Company 460,AI & Machine Learning,USA,2020,"['AI', 'software']"
AI Company 461,AI & Machine Learning,USA,2021,"['AI', 'software']"
AI Company 462,AI & Machine Learning,USA,2022,"['AI', 'software']"
AI Company 463,AI & Machine Learning,USA,2023,"['AI', 'software']"
AI Company 464,AI & Machine Learning,USA,2024,"['AI', 'software']"
AI Company 465,AI & Machine Learning,USA,2010,"['AI', 'software']"
AI Company 466,AI & Machine Learning,USA,2011,"['AI', 'software']"
AI Company 467,AI & Machine Learning,USA,2012,"['AI', 'software']"
AI Company 468,AI & Machine Learning,USA,2013,"['AI', 'software']"
AI Company 469,AI & Machine Learning,USA,2014,"['AI', 'software']"
AI Company 470,AI & Machine Learning,USA,2015,"['AI', 'software']"
AI Company 471,AI & Machine Learning,USA,2016,"['AI', 'software']"
AI Company 472,AI & Machine Learning,USA,2017,"['AI', 'software']"
AI Company 473,AI & Machine Learning,USA,2018,"['AI', 'software']"
AI Company 474,AI & Machine Learning,USA,2019,"['AI', 'software']"
AI Company 475,AI & Machine Learning,USA,2020,"['AI', 'software']"
AI Company 476,AI & Machine Learning,USA,2021,"['AI', 'software']"
AI Company 477,AI & Machine Learning,USA,2022,"['AI', 'software']"
AI Company 478,AI & Machine Learning,USA,2023,"['AI', 'software']"
AI Company 479,AI & Machine Learning,USA,2024,"['AI', 'software']"
AI Company 480,AI & Machine Learning,USA,2010,"['AI', 'software']"
AI Company 481,AI & Machine Learning,USA,2011,"['AI', 'software']"
AI Company 482,AI & Machine Learning,USA,2012,"['AI', 'software']"
AI Company 483,AI & Machine Learning,USA,2013,"['AI', 'software']"
AI Company 484,AI & Machine Learning,USA,2014,"['AI', 'software']"
AI Company 485,AI & Machine Learning,USA,2015,"['AI', 'software']"
AI Company 486,AI & Machine Learning,USA,2016,"['AI', 'software']"
AI Company 487,AI & Machine Learning,USA,2017,"['AI', 'software']"
AI Company 488,AI & Machine Learning,USA,2018,"['AI', 'software']"
AI Company 489,AI & Machine Learning,USA,2019,"['AI', 'software']"
AI Company 490,AI & Machine Learning,USA,2020,"['AI', 'software']"
AI Company 491,AI & Machine Learning,USA,2021,"['AI', 'software']"
AI Company 492,AI & Machine Learning,USA,2022,"['AI', 'software']"
AI Company 493,AI & Machine Learning,USA,2023,"['AI', 'software']"
AI Company 494,AI & Machine Learning,USA,2024,"['AI', 'software']"
AI Company 495,AI & Machine Learning,USA,2010,"['AI', 'software']"
AI Company 496,AI & Machine Learning,USA,2011,"['AI', 'software']"
AI Company 497,AI & Machine Learning,USA,2012,"['AI', 'software']"
AI Company 498,AI & Machine Learning,USA,2013,"['AI', 'software']"
AI Company 499,AI & Machine Learning,USA,2014,"['AI', 'software']"
Biotech Company 0,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 1,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 2,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 3,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 4,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 5,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 6,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 7,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 8,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 9,Biotechnology,CAN,2009,"['biotechnology', 'pharma']"
Biotech Company 10,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 11,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 12,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 13,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 14,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 15,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 16,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 17,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 18,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 19,Biotechnology,CAN,2019,"['biotechnology', 'pharma']"
Biotech Company 20,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 21,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 22,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 23,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 24,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 25,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 26,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 27,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 28,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 29,Biotechnology,CAN,2005,"['biotechnology', 'pharma']"
Biotech Company 30,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 31,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 32,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 33,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 34,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 35,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 36,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 37,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 38,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 39,Biotechnology,CAN,2015,"['biotechnology', 'pharma']"
Biotech Company 40,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 41,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 42,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 43,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 44,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 45,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 46,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 47,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 48,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 49,Biotechnology,CAN,2001,"['biotechnology', 'pharma']"
Biotech Company 50,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 51,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 52,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 53,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 54,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 55,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 56,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 57,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 58,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 59,Biotechnology,CAN,2011,"['biotechnology', 'pharma']"
Biotech Company 60,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 61,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 62,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 63,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 64,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 65,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 66,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 67,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 68,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 69,Biotechnology,CAN,2021,"['biotechnology', 'pharma']"
Biotech Company 70,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 71,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 72,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 73,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 74,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 75,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 76,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 77,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 78,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 79,Biotechnology,CAN,2007,"['biotechnology', 'pharma']"
Biotech Company 80,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 81,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 82,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 83,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 84,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 85,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 86,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 87,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 88,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 89,Biotechnology,CAN,2017,"['biotechnology', 'pharma']"
Biotech Company 90,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 91,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 92,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 93,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 94,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 95,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 96,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 97,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 98,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 99,Biotechnology,CAN,2003,"['biotechnology', 'pharma']"
Biotech Company 100,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 101,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 102,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 103,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 104,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 105,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 106,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 107,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 108,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 109,Biotechnology,CAN,2013,"['biotechnology', 'pharma']"
Biotech Company 110,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 111,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 112,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 113,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 114,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 115,Biotechnology,USA,2019,"['biotechnology', 'pharma']"
Biotech Company 116,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 117,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 118,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 119,Biotechnology,CAN,2023,"['biotechnology', 'pharma']"
Biotech Company 120,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 121,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 122,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 123,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 124,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 125,Biotechnology,USA,2005,"['biotechnology', 'pharma']"
Biotech Company 126,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 127,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 128,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 129,Biotechnology,CAN,2009,"['biotechnology', 'pharma']"
Biotech Company 130,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 131,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 132,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
Biotech Company 133,Biotechnology,USA,2013,"['biotechnology', 'pharma']"
Biotech Company 134,Biotechnology,USA,2014,"['biotechnology', 'pharma']"
Biotech Company 135,Biotechnology,USA,2015,"['biotechnology', 'pharma']"
Biotech Company 136,Biotechnology,USA,2016,"['biotechnology', 'pharma']"
Biotech Company 137,Biotechnology,USA,2017,"['biotechnology', 'pharma']"
Biotech Company 138,Biotechnology,USA,2018,"['biotechnology', 'pharma']"
Biotech Company 139,Biotechnology,CAN,2019,"['biotechnology', 'pharma']"
Biotech Company 140,Biotechnology,USA,2020,"['biotechnology', 'pharma']"
Biotech Company 141,Biotechnology,USA,2021,"['biotechnology', 'pharma']"
Biotech Company 142,Biotechnology,USA,2022,"['biotechnology', 'pharma']"
Biotech Company 143,Biotechnology,USA,2023,"['biotechnology', 'pharma']"
Biotech Company 144,Biotechnology,USA,2000,"['biotechnology', 'pharma']"
Biotech Company 145,Biotechnology,USA,2001,"['biotechnology', 'pharma']"
Biotech Company 146,Biotechnology,USA,2002,"['biotechnology', 'pharma']"
Biotech Company 147,Biotechnology,USA,2003,"['biotechnology', 'pharma']"
Biotech Company 148,Biotechnology,USA,2004,"['biotechnology', 'pharma']"
Biotech Company 149,Biotechnology,CAN,2005,"['biotechnology', 'pharma']"
Biotech Company 150,Biotechnology,USA,2006,"['biotechnology', 'pharma']"
Biotech Company 151,Biotechnology,USA,2007,"['biotechnology', 'pharma']"
Biotech Company 152,Biotechnology,USA,2008,"['biotechnology', 'pharma']"
Biotech Company 153,Biotechnology,USA,2009,"['biotechnology', 'pharma']"
Biotech Company 154,Biotechnology,USA,2010,"['biotechnology', 'pharma']"
Biotech Company 155,Biotechnology,USA,2011,"['biotechnology', 'pharma']"
Biotech Company 156,Biotechnology,USA,2012,"['biotechnology', 'pharma']"
